shift,activity,date_time
175,Определение_маркеров_ВИЧ_АГ/АТ,2017-09-13 11:15:00
175,Определение_уровня_глюкозы_в_крови,2017-09-13 11:15:00
175,"Типирование_липидов_прямым_методом_Холестерин,_триглицериды,_LDL-холестерин,_HDL-холестерин",2017-09-13 11:15:00
175,"Типирование_липидов_прямым_методом_Холестерин,_триглицериды,_LDL-холестерин,_HDL-холестерин",2017-09-13 11:15:00
175,Считыватель КПК D5.05 (вх в 1А),2017-09-13 11:20:47
175,Ввод_назначений,2017-09-13 11:44:00
175,Ввод_назначений,2017-09-13 11:57:00
175,Ввод_назначений,2017-09-13 12:13:00
175,Считыватель КПК D5.02,2017-09-13 12:58:09
175,Ввод_назначений Отделение_госпитализации,2017-09-13 13:02:00
175,Считыватель КПК D7.06,2017-09-13 13:07:28
175,Анализ_мочи_общий,2017-09-13 13:25:00
175,Клинический_анализ_крови_на_гематологическом_анализаторе_24_параметра,2017-09-13 13:30:00
175,Клинический_анализ_крови_на_гематологическом_анализаторе_24_параметра,2017-09-13 13:30:00
175,Клинический_анализ_крови_на_гематологическом_анализаторе_24_параметра,2017-09-13 13:30:00
175,Определение_уровня_С-реактивного_белка_в_крови,2017-09-13 13:30:00
175,Определение_уровня_аланин-трансаминазы_в_крови,2017-09-13 13:30:00
175,Определение_уровня_аспартат-трансаминазы_в_крови,2017-09-13 13:30:00
175,Определение_уровня_глюкозы_в_крови,2017-09-13 13:30:00
175,Определение_уровня_калия_в_крови,2017-09-13 13:30:00
175,Определение_уровня_калия_в_крови,2017-09-13 13:30:00
175,Определение_уровня_креатинина_в_крови,2017-09-13 13:30:00
175,Определение_уровня_креатинина_в_крови,2017-09-13 13:30:00
175,Определение_уровня_мочевой_кислоты_в_крови,2017-09-13 13:30:00
175,Определение_уровня_общего_белка_в_крови,2017-09-13 13:30:00
175,Определение_уровня_общего_билирубина,2017-09-13 13:30:00
175,Определение_уровня_тиреотропного_гормона_ТТГ,2017-09-13 13:30:00
175,"Протромбиновый_индекс,_МНО",2017-09-13 13:30:00
175,"Типирование_липидов_прямым_методом_Холестерин,_триглицериды,_LDL-холестерин,_HDL-холестерин",2017-09-13 13:30:00
175,"Типирование_липидов_прямым_методом_Холестерин,_триглицериды,_LDL-холестерин,_HDL-холестерин",2017-09-13 13:30:00
175,Клинический_анализ_крови_на_гематологическом_анализаторе_24_параметра,2017-09-13 13:31:00
175,Определение_уровня_тропонина_в_крови,2017-09-13 13:31:00
175,ПЦ_экспр.лаб._Выявление_антиэритроцитарных_антител_непрямая_проба_Кумбса,2017-09-13 13:31:00
175,ПЦ_экспр.лаб._Выявление_антиэритроцитарных_антител_непрямая_проба_Кумбса,2017-09-13 13:31:00
175,ПЦ_экспр.лаб._Выявление_антиэритроцитарных_антител_непрямая_проба_Кумбса,2017-09-13 13:31:00
175,ПЦ_экспр.лаб._Выявление_антиэритроцитарных_антител_непрямая_проба_Кумбса,2017-09-13 13:31:00
175,ПЦ_экспр.лаб._Выявление_антиэритроцитарных_антител_непрямая_проба_Кумбса,2017-09-13 13:31:00
175,ПЦ_экспр.лаб._Выявление_антиэритроцитарных_антител_непрямая_проба_Кумбса,2017-09-13 13:31:00
175,ПЦ_экспр.лаб._Выявление_антиэритроцитарных_антител_непрямая_проба_Кумбса,2017-09-13 13:31:00
175,ПЦ_экспр.лаб._Группа_крови_и_резус-фактор,2017-09-13 13:31:00
175,ПЦ_экспр.лаб._Группа_крови_и_резус-фактор,2017-09-13 13:31:00
175,ПЦ_экспр.лаб._Группа_крови_и_резус-фактор,2017-09-13 13:31:00
175,ПЦ_экспр.лаб._Группа_крови_и_резус-фактор,2017-09-13 13:31:00
175,ПЦ_экспр.лаб._Группа_крови_и_резус-фактор,2017-09-13 13:31:00
175,ПЦ_экспр.лаб._Группа_крови_и_резус-фактор,2017-09-13 13:31:00
175,ПЦ_экспр.лаб._Группа_крови_и_резус-фактор,2017-09-13 13:31:00
175,"Протромбиновый_индекс,_МНО",2017-09-13 13:31:00
175,Ввод_назначений,2017-09-13 14:10:00
175,Ввод_назначений,2017-09-13 14:11:00
175,Определение_СКФ_скорость_клубочковой_фильтрации,2017-09-13 14:28:00
175,ПЦ_экспр.лаб._Выявление_антиэритроцитарных_антител_непрямая_проба_Кумбса,2017-09-13 14:28:00
175,ПЦ_экспр.лаб._Выявление_антиэритроцитарных_антител_непрямая_проба_Кумбса,2017-09-13 14:28:00
175,ПЦ_экспр.лаб._Группа_крови_и_резус-фактор,2017-09-13 14:28:00
175,ПЦ_экспр.лаб._Группа_крови_и_резус-фактор,2017-09-13 14:28:00
175,"Типирование_липидов_прямым_методом_Холестерин,_триглицериды,_LDL-холестерин,_HDL-холестерин",2017-09-13 14:28:00
175,Определение_уровня_калия_в_крови,2017-09-13 14:29:00
175,Определение_уровня_креатинина_в_крови,2017-09-13 14:29:00
175,Ввод_назначений Отделение_госпитализации,2017-09-13 14:40:00
175,Считыватель КПК D5.02,2017-09-13 15:13:12
175,Перевод_внутрибольничный,2017-09-13 15:52:00
175,Ввод_назначений,2017-09-13 15:59:00
175,Ввод_назначений Отделение_госпитализации,2017-09-13 16:12:00
175,ЭКСПРЕСС_4эт_-_Определение_уровня_концентрации_КФК_МВ_в_крови,2017-09-13 16:49:00
175,ЭКСПРЕСС_4эт_-_Определение_уровня_тропонина_в_крови,2017-09-13 16:49:00
175,Перевод_внутрибольничный,2017-09-13 18:44:00
175,Перевод_внутрибольничный,2017-09-13 18:46:00
175,Считыватель КПК D6.08,2017-09-13 19:00:58
175,Считыватель КПК D7.06,2017-09-13 19:03:18
175,ЭКСПРЕСС_4эт_-_Глюкоза_капиллярной_крови_12_часов,2017-09-13 19:27:00
175,ЭКСПРЕСС_4эт_-_Глюкоза_капиллярной_крови_16_часов,2017-09-13 19:27:00
175,ЭКСПРЕСС_4эт_-_Глюкоза_капиллярной_крови_20_часов,2017-09-13 19:27:00
175,ЭКСПРЕСС_4эт_-_Глюкоза_капиллярной_крови_8_часов,2017-09-13 19:27:00
175,Ввод_назначений Отделение_госпитализации,2017-09-13 20:41:00
175,ЭКСПРЕСС_4эт_-_Глюкоза_капиллярной_крови_12_часов,2017-09-13 22:52:00
175,ЭКСПРЕСС_4эт_-_Глюкоза_капиллярной_крови_12_часов,2017-09-13 22:52:00
175,ЭКСПРЕСС_4эт_-_Глюкоза_капиллярной_крови_16_часов,2017-09-13 22:52:00
175,ЭКСПРЕСС_4эт_-_Глюкоза_капиллярной_крови_16_часов,2017-09-13 22:52:00
175,ЭКСПРЕСС_4эт_-_Глюкоза_капиллярной_крови_20_часов,2017-09-13 22:52:00
175,ЭКСПРЕСС_4эт_-_Глюкоза_капиллярной_крови_20_часов,2017-09-13 22:52:00
175,ЭКСПРЕСС_4эт_-_Глюкоза_капиллярной_крови_8_часов,2017-09-13 22:52:00
175,ЭКСПРЕСС_4эт_-_Глюкоза_капиллярной_крови_8_часов,2017-09-13 22:52:00
175,Считыватель КПК D1.41,2017-09-14 00:10:19
175,Считыватель КПК D1.10,2017-09-14 00:10:26
175,Считыватель КПК D1.41,2017-09-14 06:57:56
175,Считыватель КПК D1.10,2017-09-14 06:58:01
175,Анализ_мочи_общий,2017-09-14 07:12:00
175,Клинический_анализ_крови_на_гематологическом_анализаторе_24_параметра,2017-09-14 07:13:00
175,Клинический_анализ_крови_на_гематологическом_анализаторе_24_параметра,2017-09-14 07:13:00
175,Определение_СКФ_скорость_клубочковой_фильтрации,2017-09-14 07:13:00
175,Определение_уровня_С-реактивного_белка_в_крови,2017-09-14 07:13:00
175,Определение_уровня_железа_в_сыворотке_крови,2017-09-14 07:13:00
175,Определение_уровня_к_тиреопероксидазе_анти-ТПО,2017-09-14 07:13:00
175,Определение_уровня_калия_в_крови,2017-09-14 07:13:00
175,Определение_уровня_общего_билирубина,2017-09-14 07:13:00
175,Определение_уровня_ретикулоцитов_в_крови,2017-09-14 07:13:00
175,Определение_уровня_свободного_тироксина_сыворотки_Т-4,2017-09-14 07:13:00
175,"Протромбиновый_индекс,_МНО",2017-09-14 07:13:00
175,Группа_крови_и_резус-фактор,2017-09-14 07:14:00
175,Клинический_анализ_крови_на_гематологическом_анализаторе_24_параметра,2017-09-14 07:14:00
175,Клинический_анализ_крови_на_гематологическом_анализаторе_24_параметра,2017-09-14 07:14:00
175,Клинический_анализ_крови_на_гематологическом_анализаторе_24_параметра,2017-09-14 07:14:00
175,Определение_СКФ_скорость_клубочковой_фильтрации,2017-09-14 07:14:00
175,Определение_СКФ_скорость_клубочковой_фильтрации,2017-09-14 07:14:00
175,Определение_СКФ_скорость_клубочковой_фильтрации,2017-09-14 07:14:00
175,Определение_уровня_С-реактивного_белка_в_крови,2017-09-14 07:14:00
175,Определение_уровня_аланин-трансаминазы_в_крови,2017-09-14 07:14:00
175,Определение_уровня_аланин-трансаминазы_и_аспарат-трансаминазы_в_крови,2017-09-14 07:14:00
175,Определение_уровня_аланин-трансаминазы_и_аспарат-трансаминазы_в_крови,2017-09-14 07:14:00
175,Определение_уровня_альбумина_в_крови,2017-09-14 07:14:00
175,Определение_уровня_аспартат-трансаминазы_в_крови,2017-09-14 07:14:00
175,Определение_уровня_глюкозы_в_крови,2017-09-14 07:14:00
175,Определение_уровня_глюкозы_в_крови,2017-09-14 07:14:00
175,Определение_уровня_калия_в_крови,2017-09-14 07:14:00
175,Определение_уровня_калия_в_крови,2017-09-14 07:14:00
175,Определение_уровня_калия_в_крови,2017-09-14 07:14:00
175,Определение_уровня_креатинина_в_крови,2017-09-14 07:14:00
175,Определение_уровня_натрия_в_крови,2017-09-14 07:14:00
175,Определение_уровня_общего_белка_в_крови,2017-09-14 07:14:00
175,Определение_уровня_общего_белка_в_крови,2017-09-14 07:14:00
175,Определение_уровня_общего_билирубина,2017-09-14 07:14:00
175,Определение_уровня_общего_билирубина,2017-09-14 07:14:00
175,Определение_уровня_общего_билирубина,2017-09-14 07:14:00
175,Определение_уровня_фибриногена_в_крови,2017-09-14 07:14:00
175,ПЦ_экспр.лаб._Выявление_антиэритроцитарных_антител_непрямая_проба_Кумбса,2017-09-14 07:14:00
175,ПЦ_экспр.лаб._Группа_крови_и_резус-фактор,2017-09-14 07:14:00
175,"Протромбиновый_индекс,_МНО",2017-09-14 07:14:00
175,"Типирование_липидов_прямым_методом_Холестерин,_триглицериды,_LDL-холестерин,_HDL-холестерин",2017-09-14 07:14:00
175,ЭКСПРЕСС_4эт_-_Определение_уровня_Д-димера_в_крови,2017-09-14 07:14:00
175,Считыватель КПК D2.13 (вх в БЮ),2017-09-14 07:33:05
175,Считыватель КПК D2.13 (вых в стационар),2017-09-14 07:34:57
175,Считыватель КПК D5.05 (вх в 1А),2017-09-14 08:51:18
175,Считыватель КПК D5.05 (вх в стационар),2017-09-14 08:53:36
175,Считыватель КПК D1.09,2017-09-14 09:22:03
176,КПП-2.04 Выход через турн.3,2017-09-17 08:22:23
176,Считыватель КПК D1.41,2017-09-17 08:26:25
176,Считыватель КПК D1.09,2017-09-17 08:26:32
176,Перевод_внутрибольничный,2017-09-17 10:35:00
176,ЭКСПРЕСС_4эт_-_Общий_клинический_анализ_крови,2017-09-17 10:53:00
176,ЭКСПРЕСС_4эт_-_Определение_уровня_С-реактивного_белка_в_крови,2017-09-17 10:53:00
176,ЭКСПРЕСС_4эт_-_Определение_уровня_аланин-трансаминазы_в_крови,2017-09-17 10:53:00
176,ЭКСПРЕСС_4эт_-_Определение_уровня_аспартат-трансаминазы_в_крови,2017-09-17 10:53:00
176,ЭКСПРЕСС_4эт_-_Определение_уровня_калия_в_крови,2017-09-17 10:53:00
176,ЭКСПРЕСС_4эт_-_Определение_уровня_креатинина_в_крови,2017-09-17 10:53:00
176,ЭКСПРЕСС_4эт_-_Определение_уровня_натрия_в_крови,2017-09-17 10:53:00
176,ЭКСПРЕСС_4эт_-_Определение_уровня_общего_билирубина,2017-09-17 10:53:00
176,ЭКСПРЕСС_4эт_-_Анализ_кислотно-щелочного_равновесия_и_газового_состава_крови,2017-09-17 10:54:00
176,ЭКСПРЕСС_4эт_-_Определение_уровня_Д-димера_в_крови,2017-09-17 10:54:00
176,Считыватель КПК D4.08,2017-09-17 10:56:02
176,ЭКСПРЕСС_4эт_-_Анализ_мочи_общий,2017-09-17 12:38:00
176,ЭКСПРЕСС_4эт_-_Глюкоза_капиллярной_крови_12_часов,2017-09-17 19:21:00
176,ЭКСПРЕСС_4эт_-_Глюкоза_капиллярной_крови_12_часов,2017-09-17 19:21:00
176,ЭКСПРЕСС_4эт_-_Глюкоза_капиллярной_крови_16_часов,2017-09-17 19:21:00
176,ЭКСПРЕСС_4эт_-_Глюкоза_капиллярной_крови_16_часов,2017-09-17 19:21:00
176,ЭКСПРЕСС_4эт_-_Глюкоза_капиллярной_крови_20_часов,2017-09-17 19:21:00
176,ЭКСПРЕСС_4эт_-_Глюкоза_капиллярной_крови_20_часов,2017-09-17 19:21:00
176,ЭКСПРЕСС_4эт_-_Глюкоза_капиллярной_крови_8_часов,2017-09-17 19:21:00
176,ЭКСПРЕСС_4эт_-_Глюкоза_капиллярной_крови_8_часов,2017-09-17 19:21:00
177,Клинический_анализ_крови_на_гематологическом_анализаторе_24_параметра,2017-09-18 07:16:00
177,Клинический_анализ_крови_на_гематологическом_анализаторе_с_морфологическим_изучением_и_подсчетом_лейкоцитарной_формулы,2017-09-18 07:16:00
177,Определение_СКФ_скорость_клубочковой_фильтрации,2017-09-18 07:16:00
177,Определение_СКФ_скорость_клубочковой_фильтрации,2017-09-18 07:16:00
177,Определение_уровня_С-реактивного_белка_в_крови,2017-09-18 07:16:00
177,Определение_уровня_С-реактивного_белка_в_крови,2017-09-18 07:16:00
177,Определение_уровня_аланин-трансаминазы_в_крови,2017-09-18 07:16:00
177,Определение_уровня_аспартат-трансаминазы_в_крови,2017-09-18 07:16:00
177,Определение_уровня_калия_в_крови,2017-09-18 07:16:00
177,Определение_уровня_калия_в_крови,2017-09-18 07:16:00
177,Определение_уровня_общего_билирубина,2017-09-18 07:16:00
177,Определение_уровня_щелочной_фосфатазы_в_крови,2017-09-18 07:16:00
177,"Типирование_липидов_прямым_методом_Холестерин,_триглицериды,_LDL-холестерин,_HDL-холестерин",2017-09-18 07:16:00
177,Клинический_анализ_крови_на_гематологическом_анализаторе_24_параметра,2017-09-18 07:17:00
177,Клинический_анализ_крови_на_гематологическом_анализаторе_24_параметра,2017-09-18 07:17:00
177,Клинический_анализ_крови_на_гематологическом_анализаторе_24_параметра,2017-09-18 07:17:00
177,Клинический_анализ_крови_на_гематологическом_анализаторе_24_параметра,2017-09-18 07:17:00
177,Определение_СКФ_скорость_клубочковой_фильтрации,2017-09-18 07:17:00
177,Определение_уровня_С-реактивного_белка_в_крови,2017-09-18 07:17:00
177,Определение_уровня_С-реактивного_белка_в_крови,2017-09-18 07:17:00
177,Определение_уровня_аланин-трансаминазы_в_крови,2017-09-18 07:17:00
177,Определение_уровня_аспартат-трансаминазы_в_крови,2017-09-18 07:17:00
177,Определение_уровня_глюкозы_в_крови,2017-09-18 07:17:00
177,Определение_уровня_калия_в_крови,2017-09-18 07:17:00
177,Определение_уровня_калия_в_крови,2017-09-18 07:17:00
177,Определение_уровня_калия_в_крови,2017-09-18 07:17:00
177,Определение_уровня_креатинина_в_крови,2017-09-18 07:17:00
177,Определение_уровня_общего_билирубина,2017-09-18 07:17:00
177,Определение_уровня_общего_билирубина,2017-09-18 07:17:00
177,Определение_уровня_простатспецифического_антигена_общего,2017-09-18 07:17:00
177,Определение_уровня_простатспецифического_антигена_свободного_в_крови,2017-09-18 07:17:00
177,Определение_уровня_свободного_тироксина_сыворотки_Т-4,2017-09-18 07:17:00
177,Определение_уровня_тиреотропного_гормона_ТТГ,2017-09-18 07:17:00
177,"Протромбиновый_индекс,_МНО",2017-09-18 07:17:00
177,"Протромбиновый_индекс,_МНО",2017-09-18 07:17:00
177,"Типирование_липидов_прямым_методом_Холестерин,_триглицериды,_LDL-холестерин,_HDL-холестерин",2017-09-18 07:17:00
177,Бактериологическое_исследование_мокроты,2017-09-18 07:25:00
177,Общий_анализ_мокроты,2017-09-18 07:25:00
177,Клинический_анализ_крови_на_гематологическом_анализаторе_24_параметра,2017-09-18 07:26:00
177,Определение_уровня_С-реактивного_белка_в_крови,2017-09-18 07:26:00
177,Определение_уровня_тропонина_в_крови,2017-09-18 08:21:00
177,Считыватель КПК D5.05 (вх в стационар),2017-09-18 08:49:58
177,Считыватель КПК D1.09,2017-09-18 12:49:07
178,КПП-2.04 Выход через турн.3,2017-09-21 08:08:47
178,Считыватель КПК D0.20,2017-09-21 08:09:37
178,Считыватель КПК D5.05 (вх в 1А),2017-09-21 09:25:38
178,Считыватель КПК D5.05 (вх в стационар),2017-09-21 09:28:33
178,Перевод_внутрибольничный,2017-09-21 09:43:00
178,Ввод_назначений,2017-09-21 09:48:00
178,Ввод_назначений,2017-09-21 09:51:00
178,Ввод_назначений,2017-09-21 09:52:00
178,Ввод_назначений,2017-09-21 10:23:00
178,Ввод_назначений,2017-09-21 10:30:00
178,"Ввод_назначений Койко-день, Отделение_госпитализации",2017-09-21 10:38:00
178,Ввод_назначений,2017-09-21 10:48:00
178,Ввод_назначений,2017-09-21 10:48:00
178,Ввод_назначений,2017-09-21 11:11:00
178,Ввод_назначений,2017-09-21 11:11:00
178,Считыватель КПК D5.05 (вх в 1А),2017-09-21 11:20:31
178,Определение_СКФ_скорость_клубочковой_фильтрации,2017-09-21 11:26:00
178,Определение_уровня_калия_в_крови,2017-09-21 11:26:00
178,Определение_уровня_тиреотропного_гормона_ТТГ,2017-09-21 11:26:00
178,"Протромбиновый_индекс,_МНО",2017-09-21 11:26:00
178,ЭКСПРЕСС_4эт_-_Определение_уровня_Д-димера_в_крови,2017-09-21 11:26:00
178,Активированное_частичное_тромбопластиновое_время_АЧТВ,2017-09-21 11:27:00
178,Активированное_частичное_тромбопластиновое_время_АЧТВ,2017-09-21 11:27:00
178,Диагностика_сифилиса_микрореакция__определение_суммарных_антител_к_Treponemae_pallidum,2017-09-21 11:27:00
178,Клинический_анализ_крови_на_гематологическом_анализаторе_24_параметра,2017-09-21 11:27:00
178,Клинический_анализ_крови_на_гематологическом_анализаторе_24_параметра,2017-09-21 11:27:00
178,Определение_HbsAg_вируса_гепатита_В,2017-09-21 11:27:00
178,Определение_антител_к_вирусу_гепатита_С,2017-09-21 11:27:00
178,Определение_маркеров_ВИЧ_АГ/АТ,2017-09-21 11:27:00
178,Определение_уровня_аланин-трансаминазы_и_аспарат-трансаминазы_в_крови,2017-09-21 11:27:00
178,Определение_уровня_гамма-глютамилтрансферазы_в_крови,2017-09-21 11:27:00
178,Определение_уровня_глюкозы_в_крови,2017-09-21 11:27:00
178,Определение_уровня_калия_в_крови,2017-09-21 11:27:00
178,Определение_уровня_калия_в_крови,2017-09-21 11:27:00
178,Определение_уровня_креатинина_в_крови,2017-09-21 11:27:00
178,Определение_уровня_креатинкиназы_в_крови,2017-09-21 11:27:00
178,Определение_уровня_мочевины_в_крови,2017-09-21 11:27:00
178,Определение_уровня_мочевой_кислоты_в_крови,2017-09-21 11:27:00
178,Определение_уровня_общего_белка_в_крови,2017-09-21 11:27:00
178,Определение_уровня_общего_билирубина,2017-09-21 11:27:00
178,Определение_уровня_фибриногена_в_крови,2017-09-21 11:27:00
178,"Протромбиновый_индекс,_МНО",2017-09-21 11:27:00
178,"Протромбиновый_индекс,_МНО",2017-09-21 11:27:00
178,"Типирование_липидов_прямым_методом_Холестерин,_триглицериды,_LDL-холестерин,_HDL-холестерин",2017-09-21 11:27:00
178,ЭКСПРЕСС_4эт_-_Определение_уровня_Д-димера_в_крови,2017-09-21 11:27:00
178,Диагностика_сифилиса_микрореакция__определение_суммарных_антител_к_Treponemae_pallidum,2017-09-21 11:28:00
178,Клинический_анализ_крови_на_гематологическом_анализаторе_24_параметра,2017-09-21 11:28:00
178,Клинический_анализ_крови_на_гематологическом_анализаторе_24_параметра,2017-09-21 11:28:00
178,Определение_HbsAg_вируса_гепатита_В,2017-09-21 11:28:00
178,Определение_антител_к_вирусу_гепатита_С,2017-09-21 11:28:00
178,Определение_маркеров_ВИЧ_АГ/АТ,2017-09-21 11:28:00
178,Определение_уровня_аланин-трансаминазы_в_крови,2017-09-21 11:28:00
178,Определение_уровня_аланин-трансаминазы_в_крови,2017-09-21 11:28:00
178,Определение_уровня_аспартат-трансаминазы_в_крови,2017-09-21 11:28:00
178,Определение_уровня_аспартат-трансаминазы_в_крови,2017-09-21 11:28:00
178,Определение_уровня_гамма-глютамилтрансферазы_в_крови,2017-09-21 11:28:00
178,Определение_уровня_гамма-глютамилтрансферазы_в_крови,2017-09-21 11:28:00
178,Определение_уровня_глюкозы_в_крови,2017-09-21 11:28:00
178,Определение_уровня_глюкозы_в_крови,2017-09-21 11:28:00
178,Определение_уровня_калия_в_крови,2017-09-21 11:28:00
178,Определение_уровня_калия_в_крови,2017-09-21 11:28:00
178,Определение_уровня_креатинина_в_крови,2017-09-21 11:28:00
178,Определение_уровня_креатинина_в_крови,2017-09-21 11:28:00
178,Определение_уровня_креатинкиназы_в_крови,2017-09-21 11:28:00
178,Определение_уровня_креатинкиназы_в_крови,2017-09-21 11:28:00
178,Определение_уровня_мочевины_в_крови,2017-09-21 11:28:00
178,Определение_уровня_мочевины_в_крови,2017-09-21 11:28:00
178,Определение_уровня_мочевой_кислоты_в_крови,2017-09-21 11:28:00
178,Определение_уровня_мочевой_кислоты_в_крови,2017-09-21 11:28:00
178,Определение_уровня_общего_белка_в_крови,2017-09-21 11:28:00
178,Определение_уровня_общего_белка_в_крови,2017-09-21 11:28:00
178,Определение_уровня_общего_билирубина,2017-09-21 11:28:00
178,Определение_уровня_общего_билирубина,2017-09-21 11:28:00
178,Определение_уровня_свободного_тироксина_сыворотки_Т-4,2017-09-21 11:28:00
178,Определение_уровня_свободного_тироксина_сыворотки_Т-4,2017-09-21 11:28:00
178,Определение_уровня_тиреотропного_гормона_ТТГ,2017-09-21 11:28:00
178,Определение_уровня_тиреотропного_гормона_ТТГ,2017-09-21 11:28:00
178,ПЦ_экспр.лаб._Выявление_антиэритроцитарных_антител_непрямая_проба_Кумбса,2017-09-21 11:28:00
178,ПЦ_экспр.лаб._Выявление_антиэритроцитарных_антител_непрямая_проба_Кумбса,2017-09-21 11:28:00
178,ПЦ_экспр.лаб._Выявление_антиэритроцитарных_антител_непрямая_проба_Кумбса,2017-09-21 11:28:00
178,ПЦ_экспр.лаб._Выявление_антиэритроцитарных_антител_непрямая_проба_Кумбса,2017-09-21 11:28:00
178,ПЦ_экспр.лаб._Группа_крови_и_резус-фактор,2017-09-21 11:28:00
178,ПЦ_экспр.лаб._Группа_крови_и_резус-фактор,2017-09-21 11:28:00
178,ПЦ_экспр.лаб._Группа_крови_и_резус-фактор,2017-09-21 11:28:00
178,ПЦ_экспр.лаб._Группа_крови_и_резус-фактор,2017-09-21 11:28:00
178,"Типирование_липидов_прямым_методом_Холестерин,_триглицериды,_LDL-холестерин,_HDL-холестерин",2017-09-21 11:28:00
178,Активированное_частичное_тромбопластиновое_время_АЧТВ,2017-09-21 11:29:00
178,Диагностика_сифилиса_микрореакция__определение_суммарных_антител_к_Treponemae_pallidum,2017-09-21 11:29:00
178,Определение_HbsAg_вируса_гепатита_В,2017-09-21 11:29:00
178,Определение_антител_к_вирусу_гепатита_С,2017-09-21 11:29:00
178,Определение_маркеров_ВИЧ_АГ/АТ,2017-09-21 11:29:00
178,ПЦ_экспр.лаб._Выявление_антиэритроцитарных_антител_непрямая_проба_Кумбса,2017-09-21 11:29:00
178,ПЦ_экспр.лаб._Выявление_антиэритроцитарных_антител_непрямая_проба_Кумбса,2017-09-21 11:29:00
178,ПЦ_экспр.лаб._Группа_крови_и_резус-фактор,2017-09-21 11:29:00
178,ПЦ_экспр.лаб._Группа_крови_и_резус-фактор,2017-09-21 11:29:00
178,"Протромбиновый_индекс,_МНО",2017-09-21 11:29:00
178,ЭКСПРЕСС_4эт_-_Определение_уровня_Д-димера_в_крови,2017-09-21 11:29:00
178,Анализ_мочи_общий,2017-09-21 11:32:00
178,Перевод_внутрибольничный,2017-09-21 11:32:00
178,Перевод_внутрибольничный,2017-09-21 11:34:00
178,"Протромбиновый_индекс,_МНО",2017-09-21 11:36:00
178,ЭКСПРЕСС_4эт_-_Глюкоза_капиллярной_крови_12_часов,2017-09-21 11:37:00
178,ЭКСПРЕСС_4эт_-_Глюкоза_капиллярной_крови_16_часов,2017-09-21 11:37:00
178,ЭКСПРЕСС_4эт_-_Глюкоза_капиллярной_крови_20_часов,2017-09-21 11:37:00
178,ЭКСПРЕСС_4эт_-_Глюкоза_капиллярной_крови_8_часов,2017-09-21 11:37:00
178,Ввод_назначений Пребывание_в_стационаре,2017-09-21 11:39:00
178,Ввод_назначений,2017-09-21 11:55:00
178,Считыватель КПК D5.05 (вх в 1А),2017-09-21 12:29:45
178,Считыватель КПК D5.05 (вх в стационар),2017-09-21 12:31:24
178,Ввод_назначений,2017-09-21 12:38:00
178,Ввод_назначений Отделение_госпитализации,2017-09-21 13:11:00
178,Считыватель КПК D5.05 (вх в 1А),2017-09-21 13:25:18
178,Считыватель КПК D5.05 (вх в стационар),2017-09-21 13:27:10
178,Ввод_назначений Пребывание_в_стационаре,2017-09-21 13:30:00
178,Ввод_назначений,2017-09-21 13:37:00
178,Исследование_железосвязывающей_способности_сыворотки,2017-09-21 13:45:00
178,Определение_уровня_тиреотропного_гормона_ТТГ,2017-09-21 13:45:00
178,Диагностика_сифилиса_микрореакция__определение_суммарных_антител_к_Treponemae_pallidum,2017-09-21 13:46:00
178,Клинический_анализ_крови_на_гематологическом_анализаторе_24_параметра,2017-09-21 13:46:00
178,Определение_HbsAg_вируса_гепатита_В,2017-09-21 13:46:00
178,Определение_антител_к_вирусу_гепатита_С,2017-09-21 13:46:00
178,Определение_маркеров_ВИЧ_АГ/АТ,2017-09-21 13:46:00
178,Определение_уровня_аланин-трансаминазы_в_крови,2017-09-21 13:46:00
178,Определение_уровня_аспартат-трансаминазы_в_крови,2017-09-21 13:46:00
178,Определение_уровня_глюкозы_в_крови,2017-09-21 13:46:00
178,Определение_уровня_калия_в_крови,2017-09-21 13:46:00
178,Определение_уровня_креатинина_в_крови,2017-09-21 13:46:00
178,Определение_уровня_общего_белка_в_крови,2017-09-21 13:46:00
178,Определение_уровня_общего_билирубина,2017-09-21 13:46:00
178,Определение_уровня_свободного_тироксина_сыворотки_Т-4,2017-09-21 13:46:00
178,Определение_уровня_тиреотропного_гормона_ТТГ,2017-09-21 13:46:00
178,Определение_уровня_холестерина_в_крови,2017-09-21 13:46:00
178,ПЦ_экспр.лаб._Выявление_антиэритроцитарных_антител_непрямая_проба_Кумбса,2017-09-21 13:46:00
178,ПЦ_экспр.лаб._Выявление_антиэритроцитарных_антител_непрямая_проба_Кумбса,2017-09-21 13:46:00
178,ПЦ_экспр.лаб._Группа_крови_и_резус-фактор,2017-09-21 13:46:00
178,ПЦ_экспр.лаб._Группа_крови_и_резус-фактор,2017-09-21 13:46:00
178,"Протромбиновый_индекс,_МНО",2017-09-21 13:46:00
178,ПЦ_экспр.лаб._Выявление_антиэритроцитарных_антител_непрямая_проба_Кумбса,2017-09-21 13:47:00
178,ПЦ_экспр.лаб._Выявление_антиэритроцитарных_антител_непрямая_проба_Кумбса,2017-09-21 13:47:00
178,ПЦ_экспр.лаб._Выявление_антиэритроцитарных_антител_непрямая_проба_Кумбса,2017-09-21 13:47:00
178,ПЦ_экспр.лаб._Группа_крови_и_резус-фактор,2017-09-21 13:47:00
178,ПЦ_экспр.лаб._Группа_крови_и_резус-фактор,2017-09-21 13:47:00
178,ПЦ_экспр.лаб._Группа_крови_и_резус-фактор,2017-09-21 13:47:00
